fiberlookup_initial,fiberlookup_latency,fiberlookup_stop_latency,fiberlookup_miss_latency,fiberlookup_starting,incr_type,fiberlookup_ii,fiberlookup_numerator_factor,fiberlookup_denominator_factor,diff1,timestamp
4,2,22,0,2,2,1,60,91,73.30000305175781,16441
4,2,50,1,9,2,11,2,100,1703.5,16474
4,89,98,39,2,2,4,2,94,603.9000244140625,16507
4,179,22,0,2,2,2,2,92,347.1000061035156,16542
4,2,22,0,2,2,6,2,100,848.0,16577
4,2,15,71,141,2,1,2,100,215.60000610351562,16611
4,2,22,36,2,2,7,20,96,1058.300048828125,16644
4,2,69,0,2,2,1,2,100,15.600000381469727,16679
52,2,22,99,2,2,4,2,100,760.5,16713
4,2,22,0,78,2,1,2,97,78.80000305175781,16747
112,2,16,55,2,2,1,2,100,404.6000061035156,16781
15,2,22,0,121,2,18,58,100,3092.0,16815
68,2,22,0,47,2,1,2,100,252.3000030517578,16849
4,82,48,117,2,2,12,34,89,2010.0,16883
4,2,30,57,2,2,1,2,98,63.5,16913
32,59,133,0,2,2,1,2,100,154.5,16944
11,2,166,0,2,2,22,20,100,3609.5,16977
4,358,47,0,2,2,1,45,99,403.20001220703125,17011
44,2,22,0,2,2,1,2,92,130.89999389648438,17044
17,95,22,65,2,2,1,2,96,148.39999389648438,17078
4,19,22,0,9,2,1,2,100,24.799999237060547,17112
81,2,22,0,2,2,7,2,100,1263.5,17146
4,2,22,0,2,2,1,12,100,16.700000762939453,17177
109,2,60,0,2,2,6,2,100,1187.800048828125,17209
4,2,36,0,2,2,1,2,100,12.300000190734863,17243
4,124,22,85,2,2,2,2,100,308.70001220703125,17277
28,2,22,80,2,2,1,2,100,163.3000030517578,17308
4,2,88,0,2,2,14,2,100,2207.39990234375,17340
4,2,22,32,2,2,1,2,93,36.099998474121094,17374
4,2,22,0,2,2,3,2,100,340.70001220703125,17408
25,38,22,0,2,2,3,5,100,445.1000061035156,17442
4,2,22,57,191,2,2,2,100,416.70001220703125,17476
4,0,22,0,3,2,12,1,100,1861.5999755859375,17508
95,2,22,90,138,2,1,8,100,530.9000244140625,17542
25,2,22,0,2,2,1,2,98,70.0,17576
107,2,22,97,81,2,1,2,92,514.2000122070312,17609
4,172,22,0,2,2,7,21,91,1208.199951171875,17643
672,296,842,996,735,2,91,23,69,19033.099609375,17679
46,2,22,0,2,2,1,1,92,136.1999969482422,17713
4,41,22,71,26,2,22,2,98,3631.199951171875,17747
339,353,755,489,976,0,38,42,33,8960.2001953125,17781
4,2,449,0,2,0,1,2,52,53.099998474121094,17816
853,0,579,329,482,1,1,85,63,3726.5,17864
4,9,18,0,2,2,1,2,94,10.0,17899
95,9,78,0,2,2,1,2,94,306.0,17932
69,82,18,95,2,2,7,22,89,1347.4000244140625,17964
4,9,42,0,2,2,6,2,94,856.7000122070312,17997
79,9,18,29,2,2,1,31,90,306.1000061035156,18032
4,9,190,42,63,2,1,11,86,132.60000610351562,18063
4,9,18,0,2,2,7,14,94,1036.800048828125,18097
4,9,102,0,100,2,1,2,94,115.19999694824219,18131
4,30,18,0,134,2,14,8,94,2367.0,18166
4,9,135,74,9,2,1,2,94,94.19999694824219,18206
4,9,115,0,218,2,1,14,81,250.6999969482422,18239
4,9,18,29,157,2,1,7,95,191.8000030517578,18275
4,9,118,20,2,2,3,2,100,364.8999938964844,18310
4,9,52,78,6,2,1,2,94,89.4000015258789,18345
20,7,133,0,50,2,1,11,94,127.5999984741211,18387
4,31,18,0,2,2,1,29,94,60.400001525878906,18422
83,9,18,0,2,2,1,2,88,261.6000061035156,18458
98,9,129,0,177,2,1,2,94,495.70001220703125,18493
4,9,18,33,13,2,1,30,94,78.4000015258789,18535
4,9,18,0,98,2,1,2,94,104.80000305175781,18577
144,57,68,0,161,2,1,2,94,664.0,18620
4,9,18,0,2,2,21,36,94,3430.60009765625,18663
631,666,538,462,134,2,3,193,2,13720.099609375,18706
4,9,18,0,2,2,1,50,94,63.900001525878906,18743
769,100,573,269,447,1,14,93,57,5572.2998046875,18789
4,9,18,0,15,2,1,2,94,21.799999237060547,18832
4,9,18,0,19,2,1,2,94,25.799999237060547,18875
81,9,18,0,2,2,16,2,94,2792.300048828125,18911
4,9,18,0,2,2,1,2,32,13.399999618530273,18944
20,1000,56,467,190,1,60,8,78,11322.5,18980
673,139,522,0,235,1,1,71,64,2667.60009765625,19024
100,9,61,45,2,2,1,2,94,358.0,19060
84,70,60,12,2,2,1,1,94,326.20001220703125,19093
12,9,18,0,16,2,1,4,94,50.5,19127
117,918,332,311,151,1,100,0,6,18236.599609375,19162
795,139,275,0,291,0,4,12,67,3495.60009765625,19196
4,9,18,0,32,1,1,2,94,38.79999923706055,19231
4,212,18,0,53,2,6,2,94,1107.9000244140625,19261
4,21,114,60,2,2,14,2,71,2245.300048828125,19293
4,885,18,0,715,1,1,2,94,1596.9000244140625,19328
528,150,438,137,280,1,12,45,88,4072.89990234375,19361
799,789,281,512,565,0,23,108,73,7877.39990234375,19398
5,9,164,211,2,2,1,23,78,264.0,19432
698,210,675,145,460,0,13,66,72,5089.0,19466
4,9,18,0,2,2,1,98,94,119.5999984741211,19499
4,7,38,0,2,2,16,2,94,2545.5,19534
4,9,18,230,2,2,1,2,94,253.1999969482422,19567
600,15,315,467,0,2,91,41,33,17556.900390625,19603
718,191,724,109,434,1,13,83,80,5121.2001953125,19640
635,9,18,0,2,2,1,2,94,2028.0,19673
4,9,18,0,2,2,16,2,94,2545.89990234375,19707
183,9,24,125,2,2,4,2,94,1209.4000244140625,19741
599,249,721,170,377,1,22,64,72,6252.89990234375,19774
4,9,18,101,2,2,1,2,94,111.30000305175781,19808
702,0,231,918,169,0,76,197,5,20176.400390625,19843
4,9,69,82,88,2,1,5,94,179.0,19878
4,4,5,0,153,2,1,16,94,169.89999389648438,19911
588,285,937,719,351,1,100,15,69,19607.69921875,19947
683,315,568,216,446,0,21,35,76,6428.2998046875,19980
4,9,18,414,2,2,1,131,94,603.5,20014
305,414,719,877,146,2,5,170,1,21253.099609375,20050
4,9,18,12,25,2,1,5,94,39.70000076293945,20086
36,9,92,26,35,2,1,2,91,170.3000030517578,20121
4,98,18,0,63,2,1,2,100,157.5,20155
544,202,472,233,653,2,26,87,24,7271.7998046875,20190
497,413,538,190,452,1,25,77,68,6668.60009765625,20224
4,9,18,0,2,2,35,45,94,5809.60009765625,20259
9,9,18,0,2,2,1,36,94,63.5,20293
79,9,18,0,70,2,1,2,94,316.79998779296875,20328
596,305,553,74,346,1,28,55,73,7226.60009765625,20362
608,9,18,0,2,2,1,2,94,1941.5999755859375,20405
708,917,697,1000,738,0,75,69,23,16947.69921875,20443
4,9,18,309,2,2,18,0,100,3166.10009765625,20489
4,9,80,0,2,2,1,2,94,16.200000762939453,20522
4,9,18,0,2,2,1,2,43,12.199999809265137,20557
938,683,177,783,511,0,1,1,18,4429.7001953125,20593
721,106,562,164,399,1,1,42,82,2973.89990234375,20642
4,9,18,97,2,2,1,3,94,108.0,20676
4,9,102,0,205,2,11,2,98,1911.0999755859375,20711
4,259,110,0,2,2,1,6,78,263.5,20745
4,9,18,0,2,2,85,2,94,14220.7001953125,20780
680,172,559,134,381,1,7,46,79,3853.699951171875,20817
580,439,679,0,137,0,5,171,36,3629.89990234375,20854
4,9,18,0,183,2,11,14,94,1894.300048828125,20890
4,9,155,132,55,2,1,1,94,199.10000610351562,20923
28,9,18,0,2,2,11,2,86,1776.699951171875,20965
631,208,534,0,275,1,1,35,82,2562.10009765625,21009
4,9,18,0,2,0,1,2,94,10.0,21044
2,9,6,0,2,2,11,16,97,1708.4000244140625,21078
896,525,792,480,395,1,59,106,95,13820.400390625,21115
51,33,57,109,172,2,1,2,100,441.8999938964844,21151
4,15,37,0,128,2,1,2,94,142.10000610351562,21186
4,215,65,0,2,2,8,14,96,1411.5999755859375,21219
4,910,18,967,316,2,1,2,94,1467.4000244140625,21254
558,338,369,956,23,0,22,0,100,6370.5,21289
693,208,410,0,303,0,2,6,84,2907.0,21322
4,32,18,0,2,2,1,2,94,30.899999618530273,21358
4,105,18,0,23,2,1,2,94,124.9000015258789,21393
21,9,18,0,157,2,1,2,94,218.1999969482422,21426
92,481,908,35,315,1,66,141,17,13014.2001953125,21463
4,153,127,82,23,2,1,10,94,198.10000610351562,21496
559,214,492,68,297,1,6,22,94,3193.199951171875,21530
4,9,188,577,2,2,1,2,94,634.9000244140625,21566
113,15,21,24,2,2,1,2,94,375.3999938964844,21597
4,9,52,0,2,2,8,2,94,1195.9000244140625,21632
30,9,18,146,2,2,1,2,94,243.39999389648438,21667
816,140,256,876,46,0,40,97,34,10419.099609375,21700
110,9,18,0,2,2,43,132,94,7603.10009765625,21735
644,244,610,72,388,1,7,33,86,3781.199951171875,21768
4,745,18,0,2,2,1,2,94,743.9000244140625,21800
654,234,635,54,374,1,7,41,90,3797.0,21834
225,127,18,0,2,2,1,2,87,833.0999755859375,21869
4,99,18,0,2,2,1,2,94,97.9000015258789,21901
367,1000,65,597,11,0,1,72,72,2393.699951171875,21936
4,98,18,0,67,2,9,2,94,1515.5,21971
4,9,996,641,2,2,66,2,94,11588.7998046875,22005
594,264,633,85,346,1,11,32,86,4277.5,22038
702,136,670,740,840,1,100,84,66,20549.400390625,22075
42,9,18,0,44,2,1,2,98,172.3000030517578,22110
4,229,250,0,2,2,1,2,94,230.0,22143
620,85,382,208,889,1,50,107,19,11918.599609375,22178
4,420,18,173,2,2,1,2,94,453.5,22213
636,296,557,108,380,1,11,17,88,4452.2998046875,22246
4,9,984,0,2,2,1,2,94,106.5999984741211,22280
544,345,542,95,384,1,13,38,84,4568.10009765625,22313
4,43,0,29,2,2,1,2,94,47.70000076293945,22348
4,34,18,61,2,2,1,2,88,69.19999694824219,22381
324,37,394,486,933,0,3,140,78,3017.0,22417
4,184,201,0,47,2,1,21,94,250.89999389648438,22451
790,242,44,103,893,1,6,200,20,5596.7998046875,22487
593,292,549,37,331,1,14,27,87,4766.89990234375,22521
4,9,18,0,2,2,1,72,31,258.20001220703125,22555
4,9,18,153,2,2,1,2,94,168.5,22588
4,258,18,0,2,2,10,27,94,1808.0999755859375,22622
656,192,554,82,357,1,1,21,91,2707.0,22671
388,968,199,0,53,0,22,96,30,6144.7001953125,22707
4,9,18,0,2,2,1,141,94,168.3000030517578,22742
635,225,552,67,348,1,4,23,90,3167.199951171875,22781
4,9,65,0,2,2,1,2,94,14.699999809265137,22816
449,0,359,622,528,2,61,0,24,12619.099609375,22851
4,9,18,35,2,2,13,25,94,2071.89990234375,22891
157,21,18,0,2,2,19,2,97,3555.0,22925
420,9,18,0,426,2,1,2,29,1768.699951171875,22957
611,243,540,0,295,1,1,17,91,2524.60009765625,23003
4,9,18,0,2,2,1,26,89,38.099998474121094,23037
874,773,359,200,79,2,4,186,73,4454.60009765625,23073
12,61,18,0,2,2,1,5,94,88.69999694824219,23109
83,9,107,22,2,2,1,2,94,285.20001220703125,23143
4,17,18,0,2,2,1,21,88,38.79999923706055,23179
283,159,200,533,619,0,78,50,89,14991.599609375,23216
641,243,478,0,309,1,1,3,92,2611.89990234375,23259
4,9,18,950,268,2,1,2,94,1310.5999755859375,23292
4,205,18,0,2,2,1,2,94,203.89999389648438,23325
4,9,21,0,2,2,1,2,100,9.899999618530273,23358
4,9,21,7,2,2,8,2,100,1193.800048828125,23390
4,9,21,0,2,2,3,20,100,366.0,23425
4,101,21,0,2,2,1,25,100,123.80000305175781,23460
145,9,21,0,195,2,9,7,94,2011.4000244140625,23501
144,9,21,0,6,2,1,54,100,516.9000244140625,23538
4,9,21,92,112,2,1,2,100,210.39999389648438,23582
4,9,21,43,13,2,12,2,100,1893.5,23617
4,9,21,113,37,2,1,4,100,160.60000610351562,23653
4,9,201,0,186,2,1,2,97,211.0,23695
4,90,21,0,2,2,1,2,100,88.5,23732
4,9,21,0,94,2,4,2,100,608.0,23768
4,23,21,70,2,2,5,2,99,743.9000244140625,23805
40,9,21,75,51,2,1,3,100,247.0,23847
4,196,21,0,112,2,1,2,100,304.5,23882
4,9,21,70,2,2,10,2,100,1574.699951171875,23917
156,9,36,0,2,2,1,2,100,496.6000061035156,23950
4,126,21,0,2,2,17,2,100,2831.699951171875,23985
38,9,21,0,2,2,1,2,100,117.5,24019
4,2,69,0,27,2,5,2,88,709.0,24051
76,9,171,0,47,2,1,2,100,299.1000061035156,24085
146,77,21,0,114,2,14,12,100,2851.89990234375,24118
4,9,21,23,79,2,1,2,98,101.80000305175781,24152
4,9,25,0,2,2,1,2,97,10.600000381469727,24186
107,9,21,0,53,2,1,7,100,394.6000061035156,24220
13,63,75,119,2,2,1,2,91,164.6999969482422,24253
4,9,50,70,135,2,14,2,100,2377.5,24285
4,9,15,0,67,2,1,2,100,73.0999984741211,24320
166,9,106,157,2,2,1,2,100,690.2999877929688,24355
4,4,34,58,2,2,1,2,100,64.0999984741211,24389
151,134,34,0,2,2,1,20,100,622.0,24423
4,55,21,149,2,2,1,2,100,167.6999969482422,24456
4,9,220,0,2,2,5,2,100,705.0,24490
206,9,21,0,47,2,12,39,100,2600.0,24524
83,9,108,0,2,2,13,2,100,2299.39990234375,24558
149,83,21,102,73,2,11,5,100,2331.89990234375,24592
4,9,21,203,63,2,1,2,100,283.5,24627
4,182,197,163,10,2,1,2,96,222.89999389648438,24662
4,9,21,66,2,2,1,2,100,72.4000015258789,24696
4,9,21,0,1,2,1,2,100,9.5,24731
4,9,21,0,117,2,7,7,100,1143.5999755859375,24767
34,9,21,0,1,2,1,30,97,134.6999969482422,24804
8,9,21,0,1,2,1,2,83,20.899999618530273,24838
4,123,123,0,55,2,5,6,100,855.4000244140625,24871
4,23,21,182,1,2,1,2,100,199.8000030517578,24905
23,9,21,2,114,2,10,4,88,1706.699951171875,24939
32,144,21,0,1,2,1,10,85,241.39999389648438,24972
47,14,99,33,1,2,2,9,100,353.5,25008
130,9,21,0,1,2,3,2,100,749.0999755859375,25041
36,97,21,0,1,2,1,13,91,209.8000030517578,25075
65,9,21,0,173,2,6,2,100,1220.4000244140625,25109
4,9,21,0,1,2,1,2,100,9.5,25142
4,9,21,18,1,2,1,2,100,19.200000762939453,25176
4,9,85,0,1,2,15,2,100,2381.5,25209
141,9,117,0,133,2,4,10,100,1103.0999755859375,25244
4,91,73,0,1,2,6,2,100,934.5,25278
4,9,69,43,1,2,9,2,100,1384.0999755859375,25312
34,9,21,0,232,2,1,2,89,335.1000061035156,25344
4,45,26,63,1,2,17,42,100,2805.199951171875,25379
51,182,21,0,1,2,1,2,100,329.8999938964844,25413
128,9,27,0,1,2,15,2,100,2772.5,25447
4,9,21,0,7,2,3,2,100,351.8999938964844,25480
4,9,242,0,166,2,1,2,100,194.8000030517578,25515
38,9,4,0,70,2,20,2,100,3399.10009765625,25550
152,9,100,16,1,2,1,23,100,520.2000122070312,25581
4,18,233,0,152,1,1,17,100,204.10000610351562,25616
4,9,46,0,108,1,1,2,100,117.19999694824219,25650
25,1,17,0,1,2,1,2,100,67.30000305175781,25685
4,9,21,0,1,2,1,27,100,34.79999923706055,25720
184,9,44,32,156,2,1,2,100,765.7000122070312,25754
4,9,66,0,1,2,6,2,100,857.7000122070312,25786
4,9,21,0,1,2,70,2,100,11681.2998046875,25820
456,208,813,755,1000,2,76,146,25,16449.5,25853
574,246,519,34,306,1,3,11,97,2754.39990234375,25888
36,9,21,2,1,2,1,2,91,110.9000015258789,25920
4,9,107,0,1,2,1,2,100,18.100000381469727,25953
4,9,59,0,3,2,4,8,100,527.0,25988
617,261,578,36,351,1,4,16,93,3132.800048828125,26022
4,9,21,581,361,2,1,2,100,997.2999877929688,26062
439,532,802,212,175,1,27,158,92,6745.7998046875,26096
0,13,982,140,16,0,20,91,100,3506.39990234375,26131
622,256,590,27,345,1,4,20,95,3141.699951171875,26163
4,779,21,0,1,2,1,2,100,776.5,26196
4,9,21,0,1,2,6,2,100,853.2000122070312,26228
4,9,21,0,1,2,1,2,97,9.800000190734863,26261
4,9,21,363,1,2,1,2,100,398.29998779296875,26296
4,9,21,0,1,2,12,2,100,1867.800048828125,26332
592,271,589,42,331,1,6,16,93,3382.300048828125,26365
672,296,842,892,735,2,50,107,69,12218.900390625,26404
393,353,442,489,976,0,30,42,33,7762.5,26442
613,287,551,54,348,1,6,8,94,3469.89990234375,26477
9,9,21,0,1,2,10,2,95,1546.0,26511
4,9,21,149,1,2,1,2,100,162.89999389648438,26545
94,46,192,0,1,2,4,2,100,853.4000244140625,26579
4,9,21,0,825,2,1,2,100,831.7000122070312,26621
567,312,544,47,349,1,7,19,92,3526.39990234375,26654
591,285,547,18,323,1,7,13,94,3539.699951171875,26687
631,666,538,462,0,2,3,193,37,3664.199951171875,26722
20,1000,56,467,511,0,60,8,1,12501.0,26756
4,9,21,0,1,0,1,2,100,9.5,26792
4,9,2,0,1,2,8,29,100,1219.699951171875,26826
53,96,21,0,1,2,1,15,99,264.3999938964844,26859
4,9,21,0,1,2,1,2,55,11.100000381469727,26892
623,235,550,41,336,1,1,10,96,2596.800048828125,26941
117,657,332,311,151,1,31,110,33,6663.7001953125,26976
612,252,549,33,332,1,2,11,95,2741.800048828125,27016
799,789,281,512,565,0,23,108,73,7877.39990234375,27052
4,9,731,1000,1,2,1,2,100,1099.0,27086
171,279,21,0,1,2,1,17,100,827.0,27121
64,127,21,0,80,2,1,2,92,395.8999938964844,27155
600,261,543,0,305,1,1,8,96,2504.5,27198
38,9,21,0,1,2,31,2,100,5191.2998046875,27231
4,7,983,0,1,2,1,105,100,213.8000030517578,27265
600,15,0,467,276,2,6,41,33,3659.5,27299
702,330,0,281,0,2,3,197,100,3165.800048828125,27335
616,261,512,0,312,1,1,1,96,2552.199951171875,27370
4,9,145,43,1,2,1,2,100,56.599998474121094,27403
4,9,21,0,1,2,44,76,100,7362.2998046875,27437
582,262,532,17,311,1,2,5,99,2621.89990234375,27471
100,9,21,9,1,2,5,2,100,993.0999755859375,27504
4,9,21,86,1,2,1,153,100,256.70001220703125,27538
588,285,226,249,555,1,86,182,69,17421.19921875,27575
305,414,719,877,146,2,36,170,1,26414.599609375,27612
603,270,562,18,333,1,2,8,97,2724.800048828125,27644
448,9,21,0,47,2,1,2,100,1474.5,27678
606,267,568,13,330,1,2,10,98,2730.300048828125,27711
4,9,21,198,1,2,1,2,100,216.8000030517578,27745
591,274,568,21,323,1,3,8,97,2850.300048828125,27778
544,202,472,205,653,2,26,73,1,14806.599609375,27813
94,0,697,560,738,0,75,200,100,14216.7001953125,27850
4,9,21,106,1,2,1,2,85,116.0,27885
601,283,548,27,331,1,3,4,97,2893.39990234375,27918
4,9,21,0,1,2,1,2,100,9.5,27952
4,89,27,0,1,2,1,38,100,125.19999694824219,27984
4,9,21,0,1,2,1,20,94,28.899999618530273,28020
938,683,177,783,0,0,1,1,100,3913.60009765625,28059
4,9,21,0,398,2,40,2,100,7002.2998046875,28094
578,295,545,23,332,1,4,9,96,3004.89990234375,28129
300,439,196,0,137,0,5,32,36,2290.60009765625,28165
718,508,21,0,582,2,1,2,100,3371.300048828125,28200
591,281,547,9,319,1,4,6,97,3015.0,28235
4,9,21,92,1,2,16,2,100,2596.89990234375,28270
192,870,792,888,395,2,59,106,21,12400.7998046875,28307
606,256,548,20,325,1,1,5,98,2540.39990234375,28359
4,344,21,0,1,2,1,39,100,381.29998779296875,28395
558,338,369,242,221,0,53,0,100,11171.599609375,28436
601,265,547,16,323,1,1,5,98,2529.60009765625,28486
394,9,83,0,1,2,1,2,100,1261.9000244140625,28529
4,39,21,0,1,2,1,19,100,54.599998474121094,28573
92,211,0,35,768,1,66,141,46,12593.2001953125,28612
634,225,552,0,300,1,1,0,100,2566.699951171875,28674
816,297,256,876,743,0,55,97,34,13629.2998046875,28711
4,9,21,227,1,2,1,2,79,249.39999389648438,28748
4,9,21,0,1,2,1,18,100,25.5,28783
615,248,549,6,311,1,1,3,99,2543.39990234375,28825
18,9,21,0,1,2,1,2,100,52.5,28867
367,1000,148,597,11,0,2,72,72,2562.89990234375,28905
4,9,21,0,1,2,68,2,95,11343.2998046875,28940
599,235,545,0,295,1,1,8,98,2468.0,28988
4,9,21,251,627,2,1,2,100,900.2999877929688,29023
597,203,543,0,271,1,1,10,99,2410.699951171875,29060
702,136,104,740,840,1,37,84,66,10027.2001953125,29095
260,9,222,0,1,2,1,2,100,847.0,29130
620,473,382,1000,889,1,50,107,19,12772.0,29165
4,9,359,0,1,2,1,2,51,45.0,29200
67,37,394,665,1000,2,3,50,24,2490.10009765625,29236
619,228,506,0,295,1,1,2,100,2515.300048828125,29287
609,243,526,4,304,1,1,4,99,2511.0,29326
4,9,21,571,1,2,1,2,100,627.0999755859375,29360
451,242,44,0,893,1,6,132,20,4122.60009765625,29395
24,168,21,180,67,2,1,2,100,342.1000061035156,29429
594,233,493,0,275,1,1,0,98,2415.0,29478
4,252,522,0,219,2,1,2,100,494.5,29510
596,218,482,0,252,1,1,0,100,2383.800048828125,29559
4,9,21,0,228,2,1,2,100,234.6999969482422,29591
388,968,199,0,595,0,22,96,30,6686.7001953125,29628
449,10,359,622,528,2,54,0,24,11454.5,29665
4,9,21,0,1,2,9,2,100,1360.5,29699
591,183,430,0,198,1,1,0,100,2277.10009765625,29736
4,75,906,0,1,2,50,2,100,8441.5,29770
635,207,502,0,256,1,1,0,97,2504.699951171875,29820
4,9,77,0,1,2,1,2,100,15.100000381469727,29854
874,670,132,28,79,2,1,15,1,5162.10009765625,29889
283,159,200,233,200,0,65,50,74,12194.900390625,29925
4,9,21,0,1,2,1,2,100,9.5,29959
617,225,512,2,274,1,1,2,98,2486.5,29997
578,199,537,9,242,1,1,7,100,2315.199951171875,30046
87,9,21,294,1,2,1,2,97,587.5,30082
456,28,1000,494,170,2,76,146,25,15359.2001953125,30117
439,249,802,76,175,2,27,0,45,6276.10009765625,30154
4,9,21,0,1,0,1,2,100,9.5,30228
567,206,469,0,224,1,1,6,99,2258.800048828125,30281
26,9,21,27,1,2,16,2,100,2620.300048828125,30316
4,266,21,0,1,2,1,2,100,263.5,30351
535,177,416,0,166,1,1,8,99,2069.10009765625,30386
0,13,597,1000,16,2,10,91,3,5893.60009765625,30422
572,151,433,0,156,1,1,2,100,2149.300048828125,30473
672,296,842,892,735,2,45,107,69,11384.400390625,30509
166,9,215,0,1,2,21,140,100,4077.0,30543
165,9,89,128,1,2,1,1,100,653.0999755859375,30577
339,353,159,489,976,0,30,42,33,7583.7001953125,30612
546,160,440,0,144,1,1,4,100,2065.0,30665
4,9,844,0,1,2,1,2,92,92.19999694824219,30699
4,9,56,0,28,2,1,36,100,74.9000015258789,30733
631,432,538,318,0,2,59,193,37,12881.400390625,30770
4,974,21,0,1,2,1,2,100,971.5,30805
504,104,383,0,37,1,1,5,100,1768.4000244140625,30841
22,70,5,0,201,2,1,2,100,325.1000061035156,30876
4,9,57,0,1,2,1,2,100,13.100000381469727,30911
4,9,21,949,160,2,1,2,76,1202.0,30953
129,1000,56,919,190,0,60,8,100,11759.2998046875,30987
533,83,365,3,62,1,1,0,100,1859.5999755859375,31038
9,9,226,119,151,2,1,2,89,306.29998779296875,31073
533,0,306,4,0,1,1,11,98,1733.5,31122
117,1000,332,311,151,1,31,110,33,7006.7001953125,31159
4,9,476,0,1,2,1,2,100,55.0,31195
4,9,21,153,169,2,1,2,90,334.8999938964844,31227
495,0,146,7,0,2,1,18,97,1607.0999755859375,31263
799,129,281,512,565,0,53,108,43,12610.099609375,31299
4,9,946,0,1,0,1,21,100,121.0999984741211,31332
70,9,21,0,1,2,24,28,94,4139.10009765625,31366
0,147,21,0,1,2,1,2,93,132.10000610351562,31398
4,161,21,58,134,2,5,2,100,979.9000244140625,31433
600,15,0,620,276,2,6,41,27,3858.300048828125,31473
450,17,253,2,0,2,1,12,100,1475.0999755859375,31524
69,82,21,0,1,2,12,2,96,2149.0,31558
4,9,21,0,1,2,82,2,100,13711.7001953125,31590
51,9,21,0,0,2,6,4,100,1004.7000122070312,31623
47,116,21,0,1,2,1,12,97,261.79998779296875,31658
702,750,0,281,0,2,3,197,100,3585.800048828125,31695
339,0,80,2,0,2,1,18,100,1095.699951171875,31732
4,797,21,0,1,2,1,2,100,794.5,31769
4,9,21,0,113,1,1,2,99,120.0,31801
4,9,21,0,138,2,1,2,100,144.6999969482422,31835
2,9,21,0,170,2,1,2,98,170.60000610351562,31869
588,285,641,375,0,0,6,182,69,3451.39990234375,31905
138,9,238,0,1,2,1,2,100,458.20001220703125,31940
413,0,162,6,0,2,1,21,100,1347.800048828125,31989
4,34,79,79,1,2,1,2,100,87.69999694824219,32021
4,9,55,0,1,2,7,2,100,1025.699951171875,32055
4,9,172,245,1,2,1,2,100,268.5,32090
4,164,21,234,83,2,1,2,100,353.1000061035156,32123
352,0,0,8,0,2,1,7,100,1124.0999755859375,32173
305,414,303,877,146,2,41,71,100,8846.2998046875,32210
4,9,91,0,23,2,1,2,99,37.0,32245
4,9,7,0,1,2,1,2,100,8.300000190734863,32279
4,72,34,0,1,2,1,1,100,68.4000015258789,32312
11,3,81,0,1,2,1,14,100,43.900001525878906,32346
4,70,7,0,1,2,1,2,98,67.80000305175781,32381
43,71,43,0,1,2,11,2,100,1885.300048828125,32415
101,9,7,0,119,2,1,0,86,431.3999938964844,32451
66,9,11,29,16,2,1,27,100,270.0,32485
4,95,7,0,1,2,6,2,93,938.9000244140625,32520
70,9,7,0,151,2,1,2,100,367.70001220703125,32554
4,17,85,38,1,2,5,2,85,713.5999755859375,32588
191,9,7,168,110,2,21,2,100,4220.39990234375,32621
4,9,148,46,1,2,1,20,100,78.80000305175781,32656
4,13,7,0,1,2,1,2,91,10.899999618530273,32688
4,9,26,0,1,2,5,2,92,685.0,32723
4,71,38,0,1,2,1,2,100,68.5,32757
4,9,7,68,55,2,1,2,92,127.4000015258789,32792
24,54,7,17,1,2,1,7,93,124.80000305175781,32826
4,9,7,0,1,2,1,18,100,24.299999237060547,32860
89,60,11,0,61,2,25,2,100,4450.2998046875,32894
4,34,33,0,1,2,8,2,100,1215.9000244140625,32928
4,46,117,0,78,2,9,5,100,1483.4000244140625,32962
122,85,7,0,1,2,13,15,100,2504.300048828125,32996
4,9,7,0,1,2,1,2,94,8.699999809265137,33030
56,42,7,0,1,2,1,2,84,206.3000030517578,33064
28,9,7,0,1,2,1,2,100,83.30000305175781,33099
4,28,16,0,74,2,1,18,100,115.69999694824219,33134
4,9,7,0,82,2,13,0,100,2114.39990234375,33168
4,131,7,0,50,2,1,9,100,184.8000030517578,33203
4,9,7,24,1,2,1,2,95,25.799999237060547,33238
4,9,41,126,1,2,1,2,96,137.89999389648438,33273
4,9,43,167,1,2,1,2,95,183.10000610351562,33308
73,7,7,67,1,2,1,24,100,315.79998779296875,33351
12,9,7,7,1,2,12,2,97,1895.0,33384
4,9,7,0,114,2,1,21,100,139.8000030517578,33419
4,9,118,115,89,2,2,2,100,380.0,33461
93,65,7,0,1,2,1,2,100,347.29998779296875,33497
116,46,7,227,1,2,22,2,100,4106.5,33532
