fiberlookup_initial,fiberlookup_latency,fiberlookup_stop_latency,fiberlookup_miss_latency,fiberlookup_starting,incr_type,fiberlookup_ii,fiberlookup_numerator_factor,fiberlookup_denominator_factor,diff1,timestamp
0,23,33,0,108,2,1,6,57,114.4000015258789,18581
0,23,33,0,0,2,1,35,59,70.0,18624
0,23,33,0,0,2,1,1,59,16.600000381469727,18664
0,23,27,0,0,1,2,19,49,212.39999389648438,18706
35,23,33,0,0,2,1,0,59,106.80000305175781,18742
138,47,33,0,0,2,1,11,59,479.8999938964844,18778
0,23,33,0,23,2,5,22,72,727.2999877929688,18815
0,23,72,183,0,2,1,0,59,174.1999969482422,18851
0,1,179,71,0,2,6,0,59,894.2000122070312,18888
0,23,33,69,0,2,1,0,59,59.400001525878906,18925
157,23,13,0,56,2,1,23,59,594.5,18962
0,101,156,31,0,2,1,0,59,87.69999694824219,19001
0,23,33,0,292,2,11,0,59,1976.800048828125,19040
0,23,57,196,0,2,1,0,59,188.5,19083
0,138,33,109,0,2,6,0,59,976.5999755859375,19125
0,679,153,426,903,0,70,191,54,13697.2998046875,19164
549,32,530,296,6,0,14,173,83,4482.0,19203
398,23,33,675,0,2,1,0,59,1989.0,19240
115,23,33,0,36,2,1,0,61,397.79998779296875,19281
0,23,33,0,0,1,1,4,59,21.200000762939453,19323
0,105,147,0,0,2,1,0,59,83.4000015258789,19361
409,904,42,326,459,1,98,56,7,19988.80078125,19399
585,95,322,429,94,0,14,170,86,4797.0,19434
0,23,33,665,0,2,1,0,59,704.4000244140625,19474
0,23,33,883,0,2,1,0,59,944.2000122070312,19508
666,43,332,649,920,2,22,65,9,8021.60009765625,19547
709,193,733,829,218,2,92,11,44,18593.80078125,19594
0,23,441,0,0,2,1,0,59,55.400001525878906,19637
447,59,479,505,57,0,19,175,86,5242.5,19675
581,783,0,759,228,2,2,35,26,3308.699951171875,19714
54,23,33,0,0,2,1,130,59,407.1000061035156,19756
493,137,401,184,160,0,1,181,100,2142.699951171875,19817
477,111,427,291,126,0,5,179,96,2838.199951171875,19861
398,49,440,425,94,0,1,188,94,2028.5999755859375,19921
0,767,33,0,582,2,49,0,59,9440.400390625,19967
0,996,0,147,594,0,1,55,25,1829.5,20011
0,23,33,0,0,2,1,91,6,1643.4000244140625,20057
377,145,503,464,153,0,3,171,90,2399.10009765625,20097
60,919,26,1000,1000,2,73,183,16,15707.599609375,20136
407,92,487,390,169,0,3,167,93,2419.10009765625,20174
315,246,0,352,917,2,45,196,28,10424.099609375,20212
27,23,33,0,0,2,62,0,38,10401.400390625,20256
0,23,33,0,47,2,1,0,59,51.400001525878906,20322
596,1000,546,420,164,0,4,139,44,3977.10009765625,20375
0,997,33,0,0,2,1,0,59,967.7999877929688,20429
378,132,499,412,117,0,7,172,93,2974.699951171875,20469
446,86,474,424,133,0,7,182,87,3239.89990234375,20510
92,23,33,609,0,2,97,170,73,17174.099609375,20545
537,774,539,363,464,0,96,58,93,19141.400390625,20584
374,78,415,442,187,0,8,186,88,3243.60009765625,20622
176,844,13,85,665,2,22,89,59,5777.2998046875,20669
0,23,954,0,0,2,1,142,59,348.3999938964844,20717
446,65,509,385,98,0,8,174,85,3329.5,20754
0,23,937,0,0,2,1,51,59,185.60000610351562,20801
279,313,628,232,921,2,70,113,100,13966.2001953125,20840
0,23,33,624,771,2,1,0,81,1429.300048828125,20879
465,97,405,451,141,0,8,172,87,3485.39990234375,20915
130,249,418,1000,490,0,13,197,90,4237.5,20952
395,79,483,489,123,0,10,175,87,3624.199951171875,21004
462,161,765,527,144,1,42,0,78,9054.599609375,21047
0,23,33,0,324,0,1,0,59,317.79998779296875,21091
0,23,33,0,0,2,1,0,9,14.600000381469727,21135
418,118,444,329,175,0,1,178,94,2074.199951171875,21186
873,986,182,96,550,2,100,106,85,21205.900390625,21234
167,872,493,655,802,0,37,152,20,9227.2998046875,21275
411,105,457,382,158,0,3,177,92,2424.800048828125,21322
0,23,33,181,0,2,1,47,59,258.6000061035156,21367
371,74,464,449,142,0,1,182,91,2019.0999755859375,21414
0,23,82,0,0,2,1,0,59,19.5,21452
346,199,0,57,396,2,91,27,13,17138.30078125,21493
0,23,33,0,0,2,1,174,59,315.1000061035156,21531
360,122,495,468,171,0,2,173,89,2201.199951171875,21566
289,518,420,488,888,1,95,95,50,18510.400390625,21603
375,96,487,432,179,0,2,171,90,2213.300048828125,21642
0,23,33,331,0,2,1,0,59,337.0,21681
610,595,236,276,588,1,91,138,64,18623.599609375,21718
361,116,493,442,153,0,4,173,90,2491.199951171875,21754
661,788,33,0,0,2,96,0,35,18948.0,21796
0,416,902,826,280,2,49,36,48,9301.2001953125,21834
891,4,998,604,715,1,64,93,67,14906.7998046875,21872
395,93,481,448,161,0,4,179,87,2625.800048828125,21907
0,23,593,0,0,2,1,93,59,222.3000030517578,21946
435,219,543,705,225,2,7,196,88,3625.89990234375,21988
359,89,452,458,188,0,5,180,88,2710.0,22029
132,23,33,0,71,2,1,0,59,487.20001220703125,22069
211,237,944,852,0,1,48,97,84,9585.900390625,22107
395,82,498,429,143,0,5,175,86,2753.699951171875,22142
0,893,33,908,0,2,1,0,59,1058.699951171875,22181
349,922,406,0,458,2,85,120,80,16842.80078125,22219
0,23,60,0,0,2,1,0,59,17.299999237060547,22257
404,98,447,462,165,0,5,174,87,2829.0,22299
837,23,33,0,0,2,33,0,59,8086.60009765625,22334
370,89,486,481,156,0,6,175,87,2902.89990234375,22370
719,584,504,809,44,2,1,107,44,3528.10009765625,22406
381,109,466,401,182,0,1,177,91,2041.5999755859375,22464
0,693,33,904,805,2,1,0,59,1838.300048828125,22500
333,221,126,552,387,0,40,46,1,13545.2001953125,22536
0,808,33,0,0,2,1,145,42,1154.0999755859375,22577
420,409,275,778,129,1,81,157,1,32731.599609375,22618
377,102,473,427,173,0,2,176,89,2216.0,22659
343,614,520,226,995,1,9,97,65,4238.2001953125,22696
358,87,476,461,166,0,1,178,89,2016.0,22745
0,23,33,0,0,2,1,3,45,21.200000762939453,22782
0,23,33,0,0,1,1,0,59,14.600000381469727,22817
590,747,525,758,544,2,48,34,11,11590.0,22855
352,111,492,471,180,0,2,174,88,2189.800048828125,22893
170,941,0,849,210,1,84,141,17,16780.599609375,22934
0,422,33,472,0,2,1,0,59,532.0,22975
360,97,488,452,184,0,2,173,89,2195.0,23011
0,23,33,0,0,2,1,0,59,14.600000381469727,23049
353,108,491,458,171,0,3,174,89,2335.300048828125,23083
0,965,153,142,821,0,70,98,54,13657.099609375,23120
370,96,484,461,175,0,3,177,87,2403.89990234375,23157
0,23,33,0,793,2,81,99,59,14505.2998046875,23196
409,904,585,326,459,1,98,56,7,19988.80078125,23243
351,94,470,465,189,0,3,178,88,2358.39990234375,23293
666,43,332,649,920,2,15,91,83,6190.2998046875,23332
0,23,25,897,809,2,1,0,59,1767.5999755859375,23370
204,193,454,78,218,2,92,11,44,16491.19921875,23415
0,23,33,934,0,2,1,12,59,1022.4000244140625,23452
370,91,493,451,166,0,3,175,87,2383.10009765625,23487
374,99,467,467,177,0,3,175,87,2421.10009765625,23521
581,783,0,759,228,0,1,35,26,3139.5,23562
0,23,858,0,0,0,1,0,59,97.0999984741211,23600
357,94,487,477,173,0,4,175,87,2541.10009765625,23636
835,23,33,0,0,2,1,77,59,2808.60009765625,23672
0,378,0,147,594,0,1,55,49,1094.0999755859375,23711
363,104,477,437,186,0,1,176,89,2027.9000244140625,23771
9,919,661,165,616,0,100,183,82,18561.099609375,23808
0,23,33,0,0,2,90,0,59,15052.599609375,23846
922,23,337,0,0,2,45,0,59,10416.0,23886
361,101,480,450,181,0,1,176,88,2031.4000244140625,23927
315,246,855,473,117,1,45,200,99,9242.599609375,23965
351,93,482,467,177,0,1,177,88,2014.5999755859375,24010
393,147,546,420,164,0,4,139,12,3641.5,24049
0,23,33,0,0,2,1,0,66,14.600000381469727,24086
537,774,0,0,464,0,100,0,93,19677.0,24125
0,23,33,0,382,1,1,0,59,375.79998779296875,24169
348,105,490,472,185,0,1,175,88,2016.4000244140625,24209
0,844,13,85,665,2,5,32,35,2272.699951171875,24251
352,98,488,463,187,0,2,174,88,2187.10009765625,24287
0,740,868,0,0,2,1,0,59,723.5999755859375,24327
0,23,136,0,0,2,1,0,78,24.899999618530273,24361
279,0,628,232,921,1,70,113,100,13729.7998046875,24400
348,103,489,465,180,0,2,175,88,2171.0,24439
130,231,418,37,490,0,10,197,90,2893.800048828125,24477
348,97,479,469,189,0,2,177,87,2188.199951171875,24521
798,23,33,0,0,2,1,64,59,2666.300048828125,24562
0,23,33,0,0,2,1,0,75,14.600000381469727,24597
357,95,491,462,178,0,2,175,87,2197.800048828125,24632
0,161,765,527,144,1,42,0,78,7576.2001953125,24669
357,98,486,467,182,0,2,176,87,2207.699951171875,24707
0,114,33,0,0,0,1,0,59,86.4000015258789,24743
859,986,182,96,550,2,41,106,85,11178.2998046875,24782
366,872,493,655,802,2,37,0,20,9037.2001953125,24827
0,23,33,0,0,2,1,0,59,14.600000381469727,24870
359,99,478,470,183,0,2,175,87,2216.300048828125,24905
0,23,33,0,460,2,1,0,59,453.79998779296875,24941
350,97,487,475,181,0,2,175,87,2191.199951171875,24978
103,199,846,719,1000,2,91,27,13,17370.69921875,25017
336,97,502,464,183,0,1,176,88,1969.199951171875,25088
0,23,33,863,0,2,1,0,59,922.2000122070312,25140
289,380,420,488,888,1,95,95,34,18469.599609375,25182
321,96,518,460,183,0,1,177,89,1917.9000244140625,25223
610,595,1000,276,588,1,91,200,64,18759.80078125,25271
0,23,33,0,0,0,1,0,59,14.600000381469727,25310
0,23,33,505,341,2,1,0,59,868.4000244140625,25348
329,99,497,468,185,0,1,175,89,1949.5,25403
0,0,902,12,280,1,49,36,48,8542.599609375,25445
321,105,492,478,194,0,1,176,89,1944.0999755859375,25509
0,23,33,0,0,2,1,0,65,14.600000381469727,25556
891,4,998,435,348,1,64,93,1,24327.900390625,25599
0,23,33,0,21,2,1,0,59,30.600000381469727,25640
303,219,490,705,0,0,7,196,56,3116.39990234375,25687
323,104,498,457,193,0,1,176,90,1926.800048828125,25739
25,44,276,0,0,2,26,11,59,4366.0,25775
211,969,944,852,0,1,48,97,84,9863.400390625,25831
320,107,519,464,181,0,1,174,90,1912.0999755859375,25892
0,23,33,0,578,2,1,0,59,571.7999877929688,25930
0,137,33,0,0,2,9,0,59,1461.4000244140625,25967
301,113,545,460,175,0,1,172,92,1837.800048828125,26005
349,532,406,812,458,1,18,120,60,5538.7001953125,26051
0,10,33,0,0,2,10,0,59,1505.0,26089
0,23,33,0,0,0,1,0,69,14.600000381469727,26131
0,23,33,49,33,2,23,0,60,3758.0,26177
0,128,152,166,0,2,1,23,59,208.3000030517578,26218
0,580,626,87,0,2,1,160,29,1172.699951171875,26264
719,584,504,809,44,2,59,107,1,24563.80078125,26310
297,108,521,474,181,0,1,177,90,1852.4000244140625,26373
37,72,33,0,0,2,1,0,59,161.1999969482422,26416
0,172,120,72,0,1,12,0,59,2018.4000244140625,26464
525,23,33,0,235,2,1,0,59,1908.800048828125,26510
288,101,527,472,193,0,1,177,91,1831.300048828125,26570
30,221,526,552,337,0,40,46,53,7633.7998046875,26608
0,23,197,0,123,1,1,0,59,133.1999969482422,26647
0,23,33,179,16,2,12,0,54,2016.300048828125,26682
248,100,553,476,201,0,1,179,93,1715.5999755859375,26719
0,23,33,0,27,2,1,0,54,35.400001525878906,26753
420,409,275,328,129,2,81,157,34,15956.2998046875,26791
112,23,33,0,0,1,4,0,59,860.5,26836
0,23,33,0,158,2,4,0,59,659.0999755859375,26872
258,97,545,462,190,0,1,178,93,1720.300048828125,26922
343,614,520,1000,995,1,20,97,65,6550.10009765625,26959
442,126,33,0,0,2,1,0,59,1511.199951171875,27002
0,23,33,0,29,2,11,0,59,1713.800048828125,27036
0,23,33,0,283,2,81,58,59,13919.099609375,27072
102,23,33,0,0,2,1,0,69,321.20001220703125,27109
226,118,578,469,206,0,1,175,94,1641.0,27167
590,747,583,758,297,2,48,166,11,12647.400390625,27201
10,23,33,28,0,2,1,0,71,49.099998474121094,27238
170,189,101,849,270,1,23,141,90,5570.7001953125,27275
0,23,33,146,994,1,1,0,59,1126.5,27312
143,135,642,471,225,0,1,174,97,1396.800048828125,27349
5,23,33,0,0,2,1,0,59,27.600000381469727,27385
177,118,614,458,196,0,1,178,98,1461.5999755859375,27435
0,23,33,0,0,2,54,0,27,8961.400390625,27479
0,965,875,142,821,2,70,125,100,13595.5,27526
122,23,99,0,0,2,1,4,59,399.3999938964844,27562
0,23,33,0,0,1,1,31,73,53.900001525878906,27601
0,23,33,0,0,2,1,0,36,14.600000381469727,27636
157,124,633,463,207,0,1,179,99,1415.199951171875,27692
409,904,42,0,459,1,98,56,7,19923.599609375,27733
0,59,105,0,0,2,1,0,59,47.0,27772
58,117,93,0,0,2,1,0,75,273.3999938964844,27814
0,659,33,0,0,2,1,0,51,629.7999877929688,27855
0,23,80,0,0,2,1,0,60,19.299999237060547,27898
122,121,685,442,195,0,1,178,100,1272.0,27952
595,1000,332,649,535,2,15,91,83,6027.7001953125,27992
0,23,33,0,81,2,1,0,50,78.5999984741211,28029
89,23,33,100,0,2,1,6,86,375.29998779296875,28069
0,132,814,417,195,0,1,179,100,871.7000122070312,28108
0,0,111,0,198,2,1,0,59,179.8000030517578,28151
204,193,433,78,1000,2,14,20,44,4103.7001953125,28194
0,23,33,376,0,2,45,0,59,7712.5,28239
0,23,110,77,0,2,1,20,59,101.80000305175781,28276
0,23,33,83,130,2,23,0,59,3868.199951171875,28316
0,783,0,759,228,0,100,35,69,17939.69921875,28356
0,23,33,0,700,2,1,0,59,693.7999877929688,28394
0,137,33,0,0,2,1,0,59,107.80000305175781,28432
22,130,768,465,197,0,1,178,100,986.2000122070312,28487
0,26,154,0,28,2,1,0,59,50.400001525878906,28524
54,24,33,0,0,1,6,0,59,1014.0,28558
0,154,809,462,220,0,1,177,100,941.4000244140625,28607
178,280,0,147,594,0,1,55,49,1565.699951171875,28645
0,23,33,0,0,2,1,49,59,91.69999694824219,28688
60,919,26,604,7,2,73,183,100,13590.599609375,28728
0,630,33,0,0,2,1,0,59,600.7999877929688,28769
0,147,892,435,234,0,1,177,100,936.0,28819
0,23,33,0,19,2,2,0,59,191.3000030517578,28855
0,74,33,156,0,2,1,9,59,166.1999969482422,28889
0,23,33,0,0,2,43,151,59,7378.2998046875,28926
0,148,954,451,261,0,1,187,100,996.0,28979
92,133,33,66,0,2,1,1,59,413.79998779296875,29014
315,726,555,473,879,1,45,200,99,10343.400390625,29056
0,68,33,0,0,2,1,14,54,73.4000015258789,29094
0,23,33,98,0,2,1,0,59,85.5,29130
65,137,818,454,233,0,1,182,99,1160.9000244140625,29170
0,147,0,420,164,0,4,139,26,1692.0999755859375,29210
537,774,539,363,464,0,96,127,93,19222.400390625,29249
58,53,33,35,24,2,1,22,59,281.1000061035156,29294
0,139,853,426,214,0,1,178,100,903.2000122070312,29341
0,23,33,0,0,1,78,0,32,13022.2001953125,29387
79,23,118,0,0,2,1,1,59,258.5,29426
55,93,154,0,82,2,1,0,61,326.8999938964844,29462
0,143,811,439,207,0,1,178,100,905.4000244140625,29498
0,844,13,85,218,0,1,32,35,1148.9000244140625,29537
549,23,33,0,0,0,1,0,59,1751.5999755859375,29573
88,23,33,0,118,1,1,0,59,393.3999938964844,29613
11,131,791,441,196,0,1,179,100,929.5,29655
0,23,164,0,0,2,41,0,2,6771.89990234375,29697
279,0,628,232,921,1,100,38,100,18690.0,29735
0,23,33,0,0,2,1,0,35,14.600000381469727,29772
0,306,33,241,75,2,11,28,59,2143.5,29813
367,231,418,37,490,1,10,197,90,3652.199951171875,29851
71,133,728,444,210,0,1,176,99,1131.199951171875,29895
0,23,46,0,40,2,1,0,59,47.099998474121094,29937
0,161,765,527,144,1,27,0,34,5072.7001953125,29973
0,23,33,462,0,2,1,0,59,481.1000061035156,30011
78,128,723,440,201,0,1,179,100,1140.800048828125,30051
62,23,33,0,0,2,5,26,59,917.5999755859375,30091
0,760,33,0,0,2,1,43,59,810.2000122070312,30127
203,986,182,96,550,2,13,106,43,4474.0,30165
88,125,714,438,196,0,1,178,99,1165.5,30251
0,34,33,53,0,2,1,0,54,46.099998474121094,30291
124,116,683,447,198,0,1,179,97,1292.9000244140625,30329
395,23,33,0,0,2,1,0,59,1258.800048828125,30372
366,872,493,655,802,0,37,54,20,9331.599609375,30431
103,55,171,95,17,2,1,0,59,433.8999938964844,30473
129,114,680,440,192,0,1,179,97,1295.4000244140625,30511
103,199,88,0,396,0,91,52,38,16272.099609375,30551
0,23,33,0,0,2,94,0,59,15729.400390625,30587
144,327,420,488,888,1,95,95,34,17952.599609375,30627
150,122,679,438,185,0,1,175,96,1351.699951171875,30677
0,23,33,0,0,2,1,0,59,14.600000381469727,30718
35,65,33,0,0,2,1,0,59,147.8000030517578,30764
0,23,188,0,92,2,9,7,59,1468.0,30806
0,140,884,434,228,0,1,183,100,933.7000122070312,30863
0,904,33,0,0,2,1,0,59,874.7999877929688,30900
601,705,236,276,588,1,91,138,64,18704.80078125,30941
0,23,80,88,0,2,1,0,59,76.5,30980
0,0,956,788,0,1,1,36,81,905.4000244140625,31020
0,55,33,0,0,2,1,0,59,39.20000076293945,31062
32,134,816,435,214,0,1,180,100,1012.5,31117
0,135,833,421,205,0,1,178,100,886.7999877929688,31179
891,640,998,462,348,2,64,0,67,14590.5,31227
0,23,33,0,0,2,25,0,59,4054.60009765625,31271
0,23,33,0,76,2,1,19,44,117.80000305175781,31308
0,137,812,428,201,0,1,178,100,887.9000244140625,31343
303,219,543,705,81,0,9,196,88,3392.5,31383
0,23,33,81,109,2,1,0,59,170.0,31423
0,23,33,0,0,2,1,91,83,116.9000015258789,31466
51,23,17,0,0,2,6,0,70,1003.0,31504
0,23,33,0,0,2,1,0,43,14.600000381469727,31540
624,23,33,0,0,2,1,0,59,1991.5999755859375,31576
0,23,33,12,17,2,1,0,59,29.799999237060547,31612
303,237,944,852,0,0,48,97,84,9880.2998046875,31652
0,23,33,0,0,2,1,15,59,37.900001525878906,31690
5,131,802,429,195,0,1,179,100,898.4000244140625,31724
44,23,79,0,0,1,1,25,59,186.10000610351562,31767
0,23,33,18,33,2,1,0,59,43.79999923706055,31808
0,2,33,0,0,2,1,19,57,36.70000076293945,31846
0,23,33,0,0,2,1,163,59,295.20001220703125,31885
66,23,33,0,0,2,1,0,75,206.0,31926
349,532,756,812,458,1,18,120,41,5641.5,31961
35,132,771,430,202,0,1,178,100,998.2999877929688,31994
0,138,33,0,0,2,1,0,69,108.80000305175781,32029
0,23,55,0,0,2,1,0,55,16.799999237060547,32077
70,23,33,65,0,2,2,8,59,449.6000061035156,32116
0,23,33,220,0,2,1,0,47,214.89999389648438,32157
39,130,769,429,198,0,1,179,100,1006.7999877929688,32192
0,23,33,0,0,2,1,0,80,14.600000381469727,32228
719,0,519,875,44,0,1,0,24,3277.0,32264
228,23,33,0,0,1,1,0,49,724.4000244140625,32300
30,221,237,552,337,0,40,46,1,12525.599609375,32339
44,128,764,427,195,0,1,178,100,1016.0,32376
61,23,33,0,0,2,27,23,59,4630.5,32419
0,67,15,164,0,2,9,0,59,1489.699951171875,32455
0,23,33,0,123,2,9,0,59,1469.5999755859375,32496
420,409,275,328,129,1,81,76,34,15697.2998046875,32533
62,124,748,432,196,0,1,179,99,1080.699951171875,32569
0,23,33,0,0,2,1,0,42,14.600000381469727,32605
64,123,747,428,193,0,1,179,99,1079.9000244140625,32640
343,614,520,226,638,1,9,57,65,3814.699951171875,32678
0,23,47,1,142,2,1,0,52,137.39999389648438,32718
0,23,33,0,0,1,1,13,59,35.29999923706055,32758
212,85,33,0,0,2,5,0,63,1411.0,32794
0,55,155,0,0,2,7,0,80,1050.4000244140625,32831
902,23,33,0,0,2,1,0,59,2881.199951171875,32867
590,747,525,149,544,2,48,177,89,11347.599609375,32906
75,127,746,428,190,0,1,177,98,1112.199951171875,32947
0,136,849,425,211,0,1,181,100,901.7999877929688,33011
0,23,166,0,0,1,1,0,59,27.899999618530273,33051
0,23,140,0,0,2,86,0,59,14379.0,33094
60,198,60,188,120,2,1,0,59,517.4000244140625,33136
170,0,661,849,0,1,23,86,90,5215.2001953125,33181
47,127,33,0,0,2,1,0,54,248.1999969482422,33223
143,23,41,0,0,2,1,0,59,453.20001220703125,33260
0,23,33,167,0,0,1,0,59,156.60000610351562,33303
16,133,815,426,204,0,1,179,100,941.0999755859375,33343
0,965,875,142,821,0,70,125,100,13595.5,33383
0,133,823,419,200,0,1,178,100,878.5999755859375,33436
0,23,33,0,0,2,81,0,69,13529.7998046875,33471
0,23,56,0,0,2,1,0,59,16.899999618530273,33507
379,904,42,73,98,1,100,56,48,19077.80078125,33546
0,23,33,0,0,2,1,27,59,57.099998474121094,33581
138,23,62,11,0,2,1,0,59,441.5,33617
0,134,813,423,198,0,1,178,100,879.7000122070312,33653
0,23,33,438,0,0,1,0,59,454.70001220703125,33696
595,1000,332,649,505,2,15,91,83,5997.7001953125,33743
0,931,33,0,0,0,1,0,59,901.7999877929688,33782
204,193,433,78,1000,2,14,20,44,4103.7001953125,33824
0,23,116,0,34,2,5,0,59,712.5,33860
2,131,808,423,195,0,1,179,100,883.4000244140625,33896
0,38,30,91,0,2,2,11,78,256.20001220703125,33931
0,23,439,0,0,2,1,0,59,55.20000076293945,33967
581,783,213,759,228,2,32,119,26,8735.599609375,34007
17,132,792,424,199,0,1,178,100,933.7999877929688,34047
117,23,33,0,0,2,1,22,59,409.8999938964844,34083
0,23,44,578,0,2,68,0,59,11764.2001953125,34122
19,131,791,423,196,0,1,179,100,937.0999755859375,34164
364,378,455,885,594,0,1,55,90,2807.10009765625,34204
46,23,99,21,0,2,6,0,59,998.2999877929688,34248
0,7,117,0,114,1,1,0,59,102.19999694824219,34285
60,919,26,604,945,2,73,183,100,14528.599609375,34333
0,379,33,0,0,2,1,0,59,349.79998779296875,34374
22,130,789,422,195,0,1,179,100,944.4000244140625,34407
32,127,780,423,194,0,1,179,100,975.2000122070312,34441
315,246,855,473,117,1,24,200,67,5841.5,34480
0,104,33,120,0,2,1,8,59,127.69999694824219,34517
0,23,33,0,0,1,1,0,54,14.600000381469727,34554
25,23,33,0,0,2,1,0,59,79.5999984741211,34589
31,128,781,424,196,0,1,179,100,975.2000122070312,34625
0,23,33,0,0,0,1,0,59,14.600000381469727,34661
79,147,0,420,164,0,16,139,34,3806.0,34702
537,149,175,363,856,0,96,58,93,18918.0,34742
0,115,33,0,0,2,7,0,59,1101.0,34779
0,23,33,0,0,2,1,0,59,14.600000381469727,34815
37,129,780,422,192,0,1,178,99,989.2999877929688,34851
0,23,43,125,17,2,1,0,59,126.4000015258789,34888
299,23,33,0,0,2,1,0,59,951.5999755859375,34924
0,134,831,421,203,0,1,180,100,886.5999755859375,34982
0,844,13,85,521,0,1,32,35,1451.9000244140625,35037
0,85,48,0,0,2,1,21,59,96.5999984741211,35078
8,132,814,422,199,0,1,179,100,906.2999877929688,35119
0,426,511,0,0,2,1,0,20,405.29998779296875,35157
279,0,913,232,921,2,13,113,100,4233.5,35196
36,81,33,0,52,2,1,3,59,224.8000030517578,35243
0,23,33,0,0,2,10,0,59,1516.699951171875,35281
130,231,418,403,490,0,10,133,90,3007.199951171875,35332
0,133,819,418,197,0,1,179,100,875.2999877929688,35395
0,133,813,420,196,0,1,179,100,875.7000122070312,35432
0,23,33,203,16,2,1,0,45,211.1999969482422,35469
0,23,33,0,0,1,1,0,59,14.600000381469727,35505
193,161,765,116,174,2,92,0,34,16394.099609375,35544
203,350,182,96,550,2,13,106,43,3838.0,35584
1,131,811,420,195,0,1,179,100,877.5,35622
0,23,33,203,0,0,1,157,59,485.29998779296875,35660
0,76,33,73,42,2,1,0,44,103.4000015258789,35703
8,132,803,420,197,0,1,178,100,900.0999755859375,35752
366,872,1000,655,802,2,37,200,100,9263.7998046875,35789
0,23,33,0,733,2,1,0,59,726.7999877929688,35827
118,23,33,0,0,2,1,0,59,372.3999938964844,35862
0,23,33,0,0,2,39,126,59,6655.5,35903
0,199,88,0,396,1,91,100,38,16079.900390625,35944
9,131,802,420,196,0,1,179,100,903.2000122070312,35978
909,648,33,0,0,1,1,0,59,3527.60009765625,36016
144,327,420,511,888,1,69,95,34,13579.7001953125,36066
8,23,33,0,0,2,1,0,59,35.400001525878906,36103
11,131,801,420,195,0,1,179,100,908.5,36137
16,129,797,420,194,0,1,179,100,922.9000244140625,36174
610,595,236,276,588,1,1,138,55,3433.800048828125,36212
0,1000,33,0,829,2,1,33,59,1860.5,36248
0,9,33,64,0,2,1,0,59,55.5,36296
0,0,956,788,0,1,1,36,1,4766.60009765625,36352
0,23,33,0,0,2,1,0,60,14.600000381469727,36394
15,130,797,421,195,0,1,179,100,921.7999877929688,36430
87,23,17,49,0,2,3,39,59,709.9000244140625,36469
0,23,33,0,0,2,1,0,65,14.600000381469727,36507
18,130,797,420,194,0,1,178,100,928.2999877929688,36545
891,4,998,462,627,1,64,0,1,14524.7998046875,36586
466,790,168,705,81,1,7,196,100,3701.800048828125,36625
0,133,822,419,199,0,1,179,100,878.5999755859375,36689
0,23,33,0,0,2,58,0,59,9638.2001953125,36733
4,132,814,419,197,0,1,179,100,888.5,36780
260,23,33,0,0,2,1,53,59,924.4000244140625,36816
211,272,803,0,0,1,18,97,84,3971.39990234375,36853
349,532,406,160,458,1,18,120,60,5202.39990234375,36891
0,23,33,0,912,2,1,47,59,993.4000244140625,36927
0,132,816,417,196,0,1,179,100,872.9000244140625,36973
0,23,119,0,145,2,2,0,49,316.5,37008
0,132,814,418,196,0,1,179,100,873.7000122070312,37047
0,132,812,418,195,0,1,179,100,872.5,37085
596,0,519,875,140,2,1,0,24,2979.39990234375,37124
0,23,33,0,0,2,1,0,37,14.600000381469727,37160
