fiberlookup_initial,fiberlookup_latency,fiberlookup_stop_latency,fiberlookup_miss_latency,fiberlookup_starting,incr_type,fiberlookup_ii,fiberlookup_numerator_factor,fiberlookup_denominator_factor,diff1,timestamp
3,29,4,2,1,2,1,5,97,32.599998474121094,18405
28,0,4,2,1,2,15,5,87,2438.199951171875,18444
38,107,36,1,375,2,4,76,61,1217.5999755859375,18481
234,179,219,33,396,1,12,83,87,3268.5,18516
307,0,46,2,1,2,1,5,87,967.4000244140625,18553
3,0,4,27,1,2,7,5,88,1017.5,18588
38,2,17,2,1,1,1,5,72,104.9000015258789,18626
29,84,31,15,392,2,6,73,64,1512.4000244140625,18667
3,0,380,170,1,2,1,5,87,198.60000610351562,18705
256,269,14,119,325,2,67,94,89,12690.2001953125,18744
73,31,4,2,42,2,1,5,87,284.3999938964844,18785
3,0,29,21,74,2,1,5,87,87.5,18820
253,77,22,339,270,1,34,76,11,7676.0,18856
392,177,4,2,1,1,1,5,87,1410.199951171875,18892
35,79,19,21,378,2,8,71,64,1848.9000244140625,18932
40,2,4,51,1,2,1,5,86,162.5,18971
3,13,4,2,1,2,17,0,68,2701.0,19009
3,0,4,2,10,2,18,5,87,2874.800048828125,19047
3,0,4,2,1,2,1,5,39,23.0,19082
396,200,348,146,8,2,82,19,71,15215.900390625,19127
10,89,35,0,381,2,1,87,58,635.2000122070312,19198
3,0,4,2,1,2,10,5,87,1512.199951171875,19235
3,0,4,2,59,2,8,5,87,1231.800048828125,19274
19,86,29,6,380,2,2,82,60,816.5999755859375,19321
3,359,4,2,1,2,1,181,87,567.2000122070312,19357
0,86,25,0,387,2,1,82,64,582.5999755859375,19404
3,0,301,2,1,2,38,5,87,6276.10009765625,19447
0,298,135,102,185,2,21,81,66,3991.39990234375,19486
344,78,56,140,62,2,14,77,91,3552.39990234375,19527
115,228,4,2,1,2,1,5,87,574.7999877929688,19571
25,67,15,2,378,2,1,79,62,634.5,19608
122,396,350,234,296,0,45,14,61,8569.599609375,19651
25,67,0,13,400,2,1,69,61,643.5,19690
225,364,287,23,355,1,90,0,62,16472.19921875,19736
3,0,4,2,138,1,1,5,87,127.4000015258789,19773
3,0,4,2,1,2,1,105,87,118.9000015258789,19810
10,78,7,24,376,2,1,77,67,586.5999755859375,19846
341,167,346,142,83,1,20,184,62,4893.2998046875,19883
3,0,4,2,29,2,39,5,87,6447.0,19918
22,263,110,121,31,0,27,0,37,4757.60009765625,19963
8,82,13,8,397,2,2,70,65,763.4000244140625,20005
14,75,16,0,386,2,2,80,61,788.2000122070312,20046
279,10,145,314,32,1,56,135,91,10565.5,20083
3,133,4,2,1,0,1,134,87,282.3999938964844,20119
3,377,4,335,395,2,1,5,87,826.0,20155
123,0,38,12,139,1,5,34,82,1233.0,20195
19,89,18,0,388,2,2,75,63,807.2999877929688,20231
0,386,213,147,38,0,55,10,32,9594.7998046875,20269
14,78,15,7,396,2,3,73,65,951.2999877929688,20305
90,241,4,2,1,2,1,27,55,554.4000244140625,20346
314,393,210,26,49,0,71,17,3,13882.400390625,20394
17,75,9,10,389,2,4,72,65,1119.199951171875,20432
3,153,334,245,1,2,14,5,87,2451.300048828125,20476
3,0,4,2,1,1,1,5,87,18.0,20515
369,54,78,300,47,2,62,78,33,11959.2001953125,20554
5,80,17,0,391,2,1,80,62,598.0,20612
3,0,4,2,179,2,1,5,87,168.39999389648438,20646
9,79,14,3,390,2,1,78,63,603.5999755859375,20684
157,273,179,345,276,0,93,108,21,17216.5,20732
74,314,0,340,199,2,87,175,98,15534.0,20773
0,79,12,0,394,2,1,78,64,576.2999877929688,20822
3,0,4,33,1,2,1,5,87,41.599998474121094,20857
5,75,3,12,388,2,1,75,66,575.7999877929688,20893
3,388,4,2,1,2,1,5,87,376.3999938964844,20930
76,390,62,224,391,1,29,14,19,5857.7001953125,20969
12,69,7,1,389,2,1,76,63,598.7000122070312,21007
49,301,189,151,11,0,66,117,42,11770.7001953125,21055
50,0,4,2,1,2,1,5,87,140.8000030517578,21104
12,69,0,6,400,2,1,71,63,601.7999877929688,21148
3,0,4,2,1,2,1,5,6,85.0999984741211,21192
151,256,245,217,74,1,26,53,86,5124.5,21240
4,77,6,4,399,2,1,72,65,580.7999877929688,21282
3,0,4,99,1,2,56,5,87,9314.7998046875,21329
87,185,296,244,183,1,28,75,90,5334.89990234375,21370
7,74,8,0,393,2,1,77,63,593.0999755859375,21414
7,308,0,400,116,0,64,55,20,11455.7001953125,21461
3,0,4,2,184,2,1,186,87,399.1000061035156,21502
9,81,9,0,394,2,1,74,64,600.5,21563
309,184,197,124,130,0,85,64,90,15588.599609375,21615
3,0,117,2,338,2,1,5,87,338.70001220703125,21655
130,400,194,0,337,1,17,29,54,3889.39990234375,21700
7,75,7,3,398,2,2,73,65,757.9000244140625,21740
115,289,4,105,1,2,1,5,87,656.4000244140625,21811
3,0,4,2,1,2,89,5,87,14879.0,21850
8,73,4,5,395,2,2,73,65,756.5,21889
311,0,0,127,124,1,68,65,74,12548.2998046875,21927
3,279,345,2,1,2,1,5,75,275.0,21967
75,295,164,200,233,0,59,92,52,10784.599609375,22005
5,74,2,2,389,2,1,76,63,581.5,22070
3,0,4,2,1,2,1,104,87,117.9000015258789,22106
308,359,15,87,283,1,64,20,55,12314.900390625,22150
6,74,4,3,392,2,1,75,64,584.2999877929688,22191
187,214,191,75,227,2,100,151,69,18014.0,22235
3,43,4,2,1,2,1,5,87,44.20000076293945,22272
2,73,1,6,394,2,1,74,65,569.0,22317
132,382,46,0,400,1,52,28,42,9876.5,22355
3,217,309,2,1,2,1,5,8,275.6000061035156,22392
0,75,6,0,397,2,1,76,65,570.0999755859375,22437
2,74,3,2,400,2,1,73,65,573.5,22482
3,0,35,2,1,2,1,5,87,21.100000381469727,22517
232,326,47,357,151,0,6,200,100,2338.199951171875,22560
234,176,70,33,396,1,54,83,87,10369.0,22600
3,0,4,2,1,1,1,5,47,21.5,22639
3,73,4,0,397,2,1,75,64,578.0999755859375,22673
3,0,315,2,1,2,1,5,87,49.099998474121094,22711
6,71,3,0,395,2,1,75,64,583.7000122070312,22756
29,242,33,119,325,2,67,94,52,12017.7998046875,22798
253,77,22,339,270,2,10,76,76,3037.0,22844
3,0,4,2,139,2,1,5,87,128.39999389648438,22885
4,76,4,0,397,2,1,74,64,582.5,22922
396,200,348,146,8,2,82,31,100,15220.599609375,22967
3,361,4,306,1,2,1,5,87,410.20001220703125,23003
6,71,0,3,400,2,1,73,64,585.4000244140625,23034
4,73,2,2,398,2,1,73,65,576.9000244140625,23080
3,0,139,2,1,2,1,5,87,31.5,23120
0,298,135,102,185,1,21,81,66,3991.39990234375,23162
3,73,3,1,399,2,1,74,65,576.2000122070312,23199
3,0,4,2,1,2,1,5,46,21.5,23234
344,78,0,140,62,2,59,77,38,11274.0,23271
3,308,4,45,1,2,1,5,87,305.0,23307
122,396,223,116,111,0,45,14,61,8361.0,23345
0,78,9,0,393,2,1,77,66,568.5999755859375,23425
0,80,3,3,400,2,2,74,66,742.5,23477
0,364,164,23,355,1,90,92,62,15914.2001953125,23523
82,0,4,299,1,2,1,5,87,569.5999755859375,23565
3,0,4,263,1,2,66,5,87,11112.5,23604
341,275,346,12,83,2,20,184,88,4869.89990234375,23640
4,72,3,0,396,2,1,75,65,576.9000244140625,23682
3,0,4,2,1,0,1,5,51,20.799999237060547,23719
22,263,110,121,0,0,77,0,90,13187.599609375,23762
0,69,2,3,397,2,1,75,66,561.0,23815
222,10,375,314,32,0,24,177,91,5115.5,23852
0,65,1,6,396,2,1,76,67,556.0999755859375,23893
3,0,4,2,1,1,1,5,87,18.0,23928
123,211,0,12,139,1,5,34,82,1438.5,23967
3,0,301,2,1,1,1,5,87,47.70000076293945,24005
0,73,2,5,397,2,1,73,67,560.0999755859375,24061
0,74,2,5,399,2,1,74,67,564.9000244140625,24118
211,0,324,2,1,2,1,120,87,831.2999877929688,24156
309,386,213,147,371,0,55,128,96,11027.2998046875,24192
3,0,4,2,1,0,1,5,87,18.0,24228
86,67,0,26,49,0,86,17,3,15364.7998046875,24263
0,73,3,4,398,2,1,74,66,564.5,24301
0,74,5,3,397,2,1,77,67,567.4000244140625,24351
3,0,373,33,1,2,70,5,87,11700.7001953125,24387
369,400,78,0,222,2,62,113,68,12275.2001953125,24437
238,273,179,183,106,0,35,108,21,7459.7001953125,24482
0,73,4,3,397,2,1,76,66,566.7000122070312,24530
3,0,253,2,1,1,78,5,87,13035.2998046875,24565
3,0,234,2,1,2,1,5,87,41.0,24608
74,400,0,340,199,2,94,175,98,16804.400390625,24645
0,73,3,5,393,2,1,77,67,562.7999877929688,24697
0,73,3,4,395,2,1,76,67,562.7000122070312,24744
3,0,4,2,1,2,36,5,87,5911.39990234375,24793
76,390,62,400,391,1,29,110,19,6441.7998046875,24831
0,71,3,5,391,2,1,79,68,560.2000122070312,24883
49,301,335,97,11,0,41,133,42,7571.2001953125,24919
3,0,53,2,1,2,1,5,87,22.899999618530273,24956
3,0,4,2,207,2,1,5,87,196.39999389648438,24991
0,256,266,298,74,2,26,53,50,4705.7001953125,25028
0,72,3,4,394,2,1,77,67,562.5999755859375,25074
69,0,80,2,1,2,62,5,87,10523.599609375,25116
400,185,296,244,71,2,81,57,88,15165.0,25154
0,69,2,6,397,2,1,75,67,559.5999755859375,25217
3,0,4,2,1,1,1,154,79,195.39999389648438,25254
7,308,312,400,116,2,55,104,100,9747.2998046875,25291
0,69,2,5,396,2,1,76,67,559.9000244140625,25331
0,69,2,5,397,2,1,75,66,561.4000244140625,25366
56,0,4,2,184,2,91,5,87,15570.0,25405
309,163,10,124,396,2,6,64,72,2486.0,25452
130,204,327,332,333,1,17,29,69,3820.800048828125,25496
0,68,0,3,398,2,1,75,66,561.0,25533
3,0,4,2,1,1,1,92,87,105.5,25570
311,0,0,127,87,1,68,65,77,12507.2998046875,25609
0,69,3,4,397,2,1,76,66,562.9000244140625,25645
3,101,4,2,1,2,1,5,87,90.5999984741211,25682
3,0,4,2,1,2,1,5,87,18.0,25718
0,71,5,3,394,2,1,77,66,563.2000122070312,25758
75,107,164,200,233,0,59,92,52,10596.599609375,25803
1,69,1,6,395,2,1,75,66,562.7999877929688,25841
308,359,159,87,283,1,79,20,55,14852.900390625,25878
3,0,4,2,341,2,49,5,87,8451.0,25916
0,70,3,3,397,2,1,76,66,563.7000122070312,25952
63,0,4,2,1,2,1,5,87,182.39999389648438,25991
145,108,191,75,165,0,22,197,69,4592.5,26031
132,400,46,241,310,1,52,0,42,9779.599609375,26070
1,70,2,4,398,2,1,75,66,566.4000244140625,26122
3,0,4,2,126,2,1,164,87,313.8999938964844,26164
0,68,2,5,394,2,1,78,67,560.2999877929688,26243
232,326,281,357,59,0,6,200,100,2246.199951171875,26292
3,0,4,2,1,0,93,5,87,15555.7998046875,26336
234,179,219,33,396,1,12,83,1,12186.400390625,26379
0,68,2,5,395,2,1,77,67,559.7999877929688,26428
3,0,104,262,1,2,26,5,87,4438.60009765625,26473
3,153,4,2,1,2,1,5,91,141.0,26515
0,66,0,8,395,2,1,75,68,553.4000244140625,26578
156,242,14,119,236,2,67,45,89,12194.2998046875,26623
37,77,22,339,400,2,10,76,76,2475.800048828125,26668
3,0,4,2,1,2,20,5,87,3204.199951171875,26714
1,64,0,11,394,2,2,75,69,721.7000122070312,26766
3,0,4,2,1,1,1,5,87,18.0,26809
396,200,348,146,8,2,82,19,31,15253.5,26845
0,63,0,9,400,2,1,74,67,555.7000122070312,26898
299,0,30,2,361,2,1,162,93,1483.0,26941
193,0,4,2,1,2,1,5,87,598.4000244140625,26987
0,64,0,8,397,2,1,75,67,555.0,27039
0,0,135,102,185,2,21,81,100,3697.199951171875,27076
344,229,56,228,62,2,14,77,55,3759.800048828125,27114
0,63,0,6,399,2,1,75,68,554.0,27167
0,61,0,9,397,2,1,75,68,550.5999755859375,27218
258,247,203,400,111,1,45,14,61,8736.2998046875,27257
226,0,4,2,1,2,47,5,87,8486.2001953125,27303
0,117,164,23,355,1,90,92,62,15667.2001953125,27342
3,0,4,2,1,2,1,5,87,18.0,27378
341,167,346,12,0,2,85,184,88,15681.2001953125,27415
0,56,0,11,396,2,1,75,69,543.2999877929688,27454
392,0,386,2,1,2,1,5,87,1273.4000244140625,27491
0,59,1,15,394,2,1,76,70,545.0,27541
120,0,4,2,1,2,1,5,87,364.79998779296875,27576
0,55,0,14,398,2,1,74,69,543.2999877929688,27638
22,263,110,121,75,0,27,0,37,4801.60009765625,27675
136,10,375,314,32,0,24,177,91,4840.2998046875,27713
0,52,0,17,400,2,1,73,70,539.9000244140625,27768
3,0,4,2,1,1,1,141,87,160.0,27807
1,41,0,25,400,2,1,70,72,525.2000122070312,27842
3,0,4,2,111,2,1,5,87,100.4000015258789,27875
123,0,38,12,139,1,72,34,76,12568.599609375,27913
1,42,0,21,398,2,1,74,71,531.9000244140625,27973
0,0,213,0,38,0,55,10,32,9196.2001953125,28011
3,0,4,2,1,2,1,5,87,18.0,28047
90,0,4,2,1,2,1,106,87,394.70001220703125,28083
86,67,210,26,49,0,99,17,50,16990.30078125,28119
1,42,0,25,400,2,1,71,73,526.2000122070312,28173
3,0,4,2,1,0,1,5,87,18.0,28208
0,40,0,24,394,2,2,74,74,686.5,28264
369,400,78,115,47,2,62,113,19,12588.900390625,28304
157,273,0,183,276,2,11,59,21,3056.10009765625,28342
3,0,4,2,1,1,1,5,87,18.0,28379
0,59,0,12,399,2,1,74,68,549.5,28420
74,0,0,15,199,2,87,49,98,15015.5,28458
3,0,4,2,1,0,1,5,87,18.0,28504
76,390,0,224,391,1,29,101,19,6355.10009765625,28543
1,35,0,27,400,2,1,73,74,521.0999755859375,28600
1,16,1,39,400,2,1,72,79,517.4000244140625,28638
3,133,4,2,1,1,1,5,87,121.4000015258789,28673
49,215,192,97,11,1,41,10,42,7166.7001953125,28710
3,0,4,2,1,2,20,142,87,3375.0,28748
2,23,0,40,395,2,1,71,76,519.4000244140625,28800
3,215,4,2,1,2,1,5,87,203.39999389648438,28836
2,5,0,47,400,2,1,69,79,524.2000122070312,28895
0,256,142,298,77,1,26,53,54,4699.60009765625,28934
3,0,4,97,1,0,1,5,87,99.19999694824219,28978
1,26,0,34,399,2,1,71,75,515.4000244140625,29019
0,0,296,25,71,1,28,57,90,4711.7998046875,29056
2,8,0,47,397,2,1,71,80,523.0999755859375,29113
7,65,312,400,116,2,55,104,68,9725.7998046875,29157
3,0,4,2,1,2,62,5,87,10310.599609375,29196
96,0,4,133,396,2,1,5,87,826.7999877929688,29242
0,163,330,124,396,2,6,64,72,1513.4000244140625,29287
1,25,0,35,397,2,1,72,76,514.4000244140625,29329
3,0,4,4,1,2,1,199,87,234.5,29373
130,204,327,332,333,1,89,40,36,16004.099609375,29412
2,0,0,48,400,2,1,66,79,520.7999877929688,29472
3,0,4,2,257,2,1,114,87,382.20001220703125,29509
311,0,120,127,87,2,68,59,77,12504.400390625,29555
2,19,0,37,399,2,1,69,76,517.0999755859375,29604
185,107,164,200,233,0,59,0,52,10755.400390625,29644
3,0,0,56,399,2,1,67,82,529.5,29695
3,0,4,2,1,2,1,108,87,122.0,29732
136,359,15,87,283,1,64,192,55,12104.2998046875,29769
3,0,4,2,1,2,1,5,33,24.799999237060547,29807
2,17,0,42,399,2,1,70,78,521.2999877929688,29849
145,257,191,0,165,0,22,197,69,4720.2998046875,29884
5,0,0,71,400,2,1,63,86,544.7000122070312,29947
3,284,132,2,1,2,1,5,86,272.3999938964844,29985
0,43,0,21,397,2,1,73,72,525.7000122070312,30027
2,4,0,54,399,2,1,66,82,523.0999755859375,30077
132,400,46,213,359,1,67,0,42,12361.0,30176
3,0,353,114,1,2,45,114,87,7633.2001953125,30213
3,0,4,2,26,2,6,5,87,860.4000244140625,30250
3,19,4,155,21,2,1,0,82,172.60000610351562,30292
1,23,4,2,1,2,1,5,80,23.299999237060547,30336
59,0,4,2,1,2,1,5,87,169.60000610351562,30371
3,0,4,25,1,2,1,5,87,34.400001525878906,30408
3,0,158,26,1,2,1,5,87,48.599998474121094,30446
232,326,281,205,388,0,6,200,100,2530.60009765625,30493
95,0,4,72,1,2,80,5,87,13664.599609375,30534
3,0,4,2,1,2,4,9,87,501.8999938964844,30571
3,0,62,2,1,1,1,5,87,23.799999237060547,30606
3,0,4,2,1,2,1,3,71,18.399999618530273,30647
0,0,8,2,1,2,6,27,87,853.0999755859375,30690
3,52,22,34,1,2,1,32,87,86.5999984741211,30727
78,41,4,37,25,2,14,5,86,2500.0,30765
234,179,261,33,396,1,12,124,87,3324.300048828125,30803
2,17,0,43,399,2,1,68,78,519.7000122070312,30845
28,0,20,2,1,2,6,5,91,916.4000244140625,30881
3,0,4,2,1,2,1,5,87,18.0,30917
3,0,21,2,1,2,1,5,88,19.799999237060547,30963
3,0,25,2,2,2,1,5,83,20.299999237060547,31003
1,0,1,52,397,2,1,70,81,522.0,31056
29,288,14,119,359,2,67,94,89,12016.7998046875,31096
0,77,22,339,400,2,1,76,76,858.9000244140625,31137
44,73,4,4,1,2,2,5,87,362.20001220703125,31179
20,0,4,9,21,2,11,5,87,1757.199951171875,31220
3,0,6,2,7,2,1,2,87,17.299999237060547,31261
3,0,6,15,68,1,1,49,87,125.9000015258789,31300
48,0,6,15,29,2,1,2,92,172.6999969482422,31354
3,4,6,17,7,2,17,21,87,2728.10009765625,31400
21,3,6,10,7,2,5,2,87,729.7000122070312,31436
3,0,0,2,7,2,10,2,87,1514.5,31473
10,70,6,2,8,2,1,8,87,92.80000305175781,31514
3,0,6,2,7,2,3,2,95,337.3999938964844,31557
3,0,6,33,7,2,1,2,82,42.099998474121094,31597
52,0,6,2,7,2,5,2,99,825.2999877929688,31639
50,0,6,2,7,2,13,2,87,2172.5,31690
3,0,6,44,7,2,1,49,87,101.0,31740
3,21,6,2,7,2,2,2,87,190.6999969482422,31780
3,42,6,0,7,2,18,23,95,2931.89990234375,31824
3,0,6,2,37,2,1,19,63,62.79999923706055,31868
3,0,23,42,15,2,1,2,87,55.20000076293945,31903
3,70,6,2,74,2,1,2,99,127.5999984741211,31939
3,58,14,2,45,2,1,2,87,88.30000305175781,31978
24,1,9,73,7,2,1,2,87,137.6999969482422,32015
60,31,6,2,7,2,1,2,91,204.10000610351562,32060
32,0,6,2,7,2,2,3,87,255.1999969482422,32105
3,0,43,2,26,2,1,2,75,32.70000076293945,32139
3,39,6,2,7,2,1,2,87,42.70000076293945,32173
55,0,63,61,4,2,1,2,87,221.0,32206
18,0,17,12,6,2,1,2,71,61.20000076293945,32241
72,15,6,51,7,2,1,2,87,268.5,32276
34,0,6,2,7,2,1,2,85,93.9000015258789,32312
64,0,6,2,7,2,1,32,98,220.39999389648438,32345
3,0,6,2,7,2,1,2,96,17.200000762939453,32388
3,0,16,2,57,2,4,2,89,550.5,32426
3,0,6,59,7,2,1,2,96,65.4000015258789,32462
3,0,6,2,7,2,1,2,96,17.200000762939453,32500
29,0,6,2,15,2,1,2,96,87.19999694824219,32534
37,0,81,72,7,2,1,2,96,179.10000610351562,32570
3,0,21,2,42,1,1,2,96,42.70000076293945,32605
3,16,31,2,25,2,16,7,96,2567.89990234375,32638
3,44,6,19,70,2,1,2,98,101.0,32671
3,28,6,2,7,2,1,18,96,48.900001525878906,32704
3,0,6,18,27,2,5,15,96,711.2000122070312,32747
3,0,6,2,7,2,4,2,96,499.6000061035156,32787
3,53,66,2,7,2,1,21,94,73.5,32827
43,0,6,2,7,2,1,4,97,122.9000015258789,32874
3,0,74,2,7,2,1,27,100,44.20000076293945,32910
3,31,6,2,53,2,4,2,96,575.2000122070312,32949
3,29,6,82,7,2,1,2,94,87.5999984741211,32986
3,7,6,2,16,2,8,2,96,1191.0,33032
3,5,6,2,7,1,21,2,96,3379.60009765625,33069
5,0,6,2,7,1,1,2,90,20.299999237060547,33119
3,0,6,18,7,2,1,2,96,28.5,33156
24,10,6,2,7,2,1,2,75,74.5999984741211,33190
3,25,76,2,7,2,1,2,91,36.599998474121094,33224
33,4,6,2,18,2,1,2,96,101.80000305175781,33261
3,0,6,2,7,1,12,2,98,1852.800048828125,33296
3,0,81,2,10,2,1,2,87,24.799999237060547,33333
3,56,21,2,7,2,1,2,92,56.29999923706055,33370
7,9,6,62,7,1,1,2,94,78.0,33418
3,0,6,2,23,2,2,2,96,187.8000030517578,33459
3,0,6,2,6,2,11,1,94,1681.5999755859375,33502
20,0,6,2,7,2,1,2,99,57.400001525878906,33541
12,0,6,76,7,2,1,2,96,102.69999694824219,33579
3,0,1,2,1,2,1,2,87,19.0,33622
3,0,16,1,7,2,1,2,96,18.100000381469727,33659
1,0,6,2,7,2,1,13,96,21.399999618530273,33695
3,0,6,18,7,2,1,2,96,28.5,33733
3,0,50,2,7,2,1,21,87,39.5,33777
19,0,6,2,51,2,1,2,96,90.0,33821
35,0,6,2,7,2,1,18,96,112.9000015258789,33858
3,3,6,2,3,2,1,2,96,17.899999618530273,33893
3,0,15,30,7,2,1,2,91,39.400001525878906,33929
3,52,6,2,7,2,1,21,96,71.0,33966
48,0,6,77,7,2,1,2,96,218.8000030517578,34010
3,0,6,38,15,2,1,9,96,57.900001525878906,34045
3,35,6,2,7,2,26,2,90,4255.7001953125,34081
13,19,62,2,6,2,1,2,93,56.20000076293945,34122
3,0,14,2,7,2,4,15,96,514.5999755859375,34169
3,0,6,2,5,1,1,48,96,57.099998474121094,34212
3,0,6,74,45,2,1,34,94,146.10000610351562,34251
27,0,6,2,7,2,1,2,96,75.5999984741211,34287
50,16,11,2,24,2,1,33,96,208.60000610351562,34331
3,51,6,6,7,1,28,2,81,4610.89990234375,34368
34,0,46,2,7,2,1,13,96,107.80000305175781,34408
57,0,44,2,9,2,14,15,96,2383.39990234375,34448
33,0,6,2,7,2,1,20,96,108.5999984741211,34490
3,24,18,2,7,2,14,2,96,2214.199951171875,34529
13,0,39,27,32,2,1,16,96,95.5999984741211,34568
3,0,6,2,36,2,1,2,96,36.400001525878906,34603
3,0,6,24,7,2,1,2,91,34.0,34642
3,0,6,85,7,2,13,2,87,2081.699951171875,34678
3,0,6,2,7,2,1,2,96,17.200000762939453,34713
3,0,19,28,7,2,1,2,96,37.5,34749
12,0,16,2,0,2,1,2,97,33.79999923706055,34796
14,0,10,2,7,1,1,2,99,42.20000076293945,34835
3,0,6,2,12,1,1,9,96,24.0,34871
3,0,6,42,23,2,1,2,86,61.599998474121094,34907
3,0,6,2,69,2,1,2,96,62.79999923706055,34944
38,25,6,2,7,2,7,2,73,1143.5,34979
3,48,7,2,7,2,9,2,97,1392.199951171875,35016
3,61,6,2,22,2,1,2,96,72.19999694824219,35059
3,0,13,19,58,2,2,2,96,228.89999389648438,35097
3,0,6,23,57,2,1,12,96,80.5999984741211,35142
73,3,6,2,7,2,1,2,99,217.89999389648438,35190
30,0,6,2,7,2,1,2,96,83.4000015258789,35223
21,0,43,2,7,2,1,2,96,63.70000076293945,35259
3,48,6,30,7,2,8,2,96,1228.5999755859375,35295
3,34,6,2,7,2,1,25,96,60.20000076293945,35330
18,0,44,2,7,2,1,2,96,56.0,35367
43,0,6,10,7,2,1,2,96,129.10000610351562,35403
3,15,6,38,7,2,7,2,90,1034.0,35443
3,75,60,2,7,2,1,2,88,71.5,35485
41,0,6,12,36,1,1,2,97,153.89999389648438,35527
3,0,23,2,21,2,1,2,100,25.799999237060547,35566
3,42,53,2,41,2,1,2,98,73.30000305175781,35603
106,0,32,2,7,2,1,39,88,370.3999938964844,35642
3,8,6,2,7,1,1,2,96,17.799999237060547,35678
3,0,6,60,7,2,1,2,96,66.30000305175781,35714
3,22,53,2,7,1,1,9,96,38.5,35756
10,0,6,2,53,1,1,1,96,67.30000305175781,35799
3,7,6,2,7,2,5,11,96,683.7999877929688,35848
3,0,25,2,2,2,1,2,96,20.899999618530273,35894
3,58,46,2,7,1,1,22,96,76.5,35931
3,13,6,2,7,2,1,2,96,21.799999237060547,35967
3,3,6,2,7,2,5,1,95,669.4000244140625,36011
3,0,6,2,7,1,1,2,96,17.200000762939453,36046
3,0,22,2,7,2,15,0,81,2357.300048828125,36081
3,0,6,2,7,2,20,34,96,3242.0,36119
33,52,6,2,8,2,1,2,96,139.60000610351562,36169
3,42,6,2,7,1,1,2,96,45.0,36218
3,0,1,3,7,2,1,2,96,16.799999237060547,36260
8,23,56,5,92,2,1,12,83,131.5,36302
3,37,81,3,7,2,1,2,96,45.599998474121094,36343
3,0,1,3,7,2,1,11,96,23.600000381469727,36382
43,0,1,3,7,2,1,33,83,161.89999389648438,36419
3,102,3,2,7,2,1,2,96,93.0,36456
3,56,1,6,7,1,1,9,96,63.400001525878906,36491
3,0,1,26,7,2,1,31,99,62.20000076293945,36528
26,0,1,5,7,2,23,35,96,3825.0,36577
3,0,16,11,24,2,13,2,96,2041.0999755859375,36623
3,57,1,3,39,2,1,2,96,82.80000305175781,36671
34,0,1,3,1,2,1,2,96,89.4000015258789,36719
11,28,1,3,11,2,1,2,96,58.0,36759
58,0,34,3,47,2,2,2,96,380.20001220703125,36798
0,21,15,3,7,2,1,2,96,20.600000381469727,36836
3,0,1,3,11,2,1,28,97,41.5,36876
3,0,1,3,7,2,12,28,96,1881.9000244140625,36916
3,0,1,3,14,2,6,2,96,844.7999877929688,36954
3,16,1,46,7,2,1,11,95,62.400001525878906,36991
3,0,1,15,27,2,1,11,96,48.400001525878906,37028
3,100,1,3,7,1,9,34,96,1480.0,37062
3,48,1,3,70,2,1,13,96,113.5999984741211,37100
3,0,45,3,7,2,6,2,96,841.7000122070312,37135
3,0,1,60,7,1,1,2,96,66.30000305175781,37172
3,56,1,3,46,2,1,24,96,109.80000305175781,37208
3,31,3,3,7,2,1,2,96,36.400001525878906,37251
3,0,37,3,11,2,5,2,96,675.7999877929688,37289
41,2,15,3,7,2,1,2,90,116.5,37321
3,60,2,3,48,2,1,2,96,92.4000015258789,37358
3,0,1,3,11,2,1,1,96,16.899999618530273,37395
26,0,1,3,7,2,1,2,96,73.4000015258789,37429
11,0,1,84,7,2,1,37,92,149.10000610351562,37461
3,0,22,49,84,1,1,2,96,121.0,37494
3,0,84,3,60,1,6,2,96,898.5999755859375,37530
3,0,90,44,7,2,1,2,96,56.599998474121094,37568
3,0,1,3,7,2,1,2,96,16.799999237060547,37606
3,0,1,47,7,2,1,2,96,54.599998474121094,37644
3,0,10,3,7,2,2,10,99,182.89999389648438,37686
43,0,1,3,7,1,1,2,93,121.5,37722
3,0,23,48,7,2,1,21,100,72.5,37763
3,0,1,54,74,2,22,25,96,3652.0,37798
3,0,101,3,7,2,8,2,96,1185.5,37833
3,0,1,3,2,1,1,2,96,18.399999618530273,37871
3,32,1,15,7,2,1,7,96,44.099998474121094,37911
3,0,7,3,7,2,1,26,81,43.099998474121094,37956
3,69,53,3,7,2,1,2,96,66.80000305175781,37995
3,0,1,82,18,2,1,2,87,93.5999984741211,38031
3,40,1,3,7,1,27,2,96,4430.0,38069
3,0,25,3,55,2,1,2,96,54.29999923706055,38106
3,59,1,36,7,2,10,2,96,1579.199951171875,38143
3,0,57,31,51,2,1,7,96,81.19999694824219,38179
3,0,1,3,56,2,1,2,91,52.900001525878906,38219
3,0,1,4,13,1,1,2,96,19.5,38255
34,0,1,3,23,2,1,2,96,108.5999984741211,38294
3,60,4,52,90,2,1,2,90,143.6999969482422,38336
3,0,1,67,7,2,1,2,96,72.5999984741211,38372
29,14,72,3,7,2,1,2,96,96.19999694824219,38414
3,7,94,19,7,2,3,10,96,364.5,38451
3,21,69,3,7,2,1,2,98,33.20000076293945,38492
3,0,17,3,58,2,1,2,100,55.599998474121094,38528
6,0,44,41,7,2,1,2,93,56.900001525878906,38571
3,22,1,3,7,2,1,6,100,32.400001525878906,38618
60,26,1,3,8,2,8,2,96,1384.5999755859375,38659
